Taxon,Order,Family,Genus,Species
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius willardi
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius fuelleborni
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius funebris
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius luehderi
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius brauni
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius amboimensis
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius ruficeps
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius nigerrimus
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius aethiopicus
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius major
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius sublacteus
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius ferrugineus
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius bicolor
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius turatii
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius barbarus
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius mufumbiri
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius erythrogaster
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius atrococcineus
Neoaves,Passeriformes,Malaconotidae,Laniarius,Laniarius atroflavus
Neoaves,Passeriformes,Malaconotidae,Nilaus,Nilaus afer
Neoaves,Passeriformes,Machaerirhynchidae,Machaerirhynchus,Machaerirhynchus flaviventer
Neoaves,Passeriformes,Machaerirhynchidae,Machaerirhynchus,Machaerirhynchus nigripectus
Neoaves,Passeriformes,Vangidae,Calicalicus,Calicalicus madagascariensis
Neoaves,Passeriformes,Vangidae,Calicalicus,Calicalicus rufocarpalis
Neoaves,Passeriformes,Vangidae,Vanga,Vanga curvirostris
Neoaves,Passeriformes,Vangidae,Oriolia,Oriolia bernieri
Neoaves,Passeriformes,Vangidae,Xenopirostris,Xenopirostris xenopirostris
Neoaves,Passeriformes,Vangidae,Xenopirostris,Xenopirostris damii
Neoaves,Passeriformes,Vangidae,Xenopirostris,Xenopirostris polleni
Neoaves,Passeriformes,Vangidae,Falculea,Falculea palliata
Neoaves,Passeriformes,Vangidae,Artamella,Artamella viridis
Neoaves,Passeriformes,Vangidae,Leptopterus,Leptopterus chabert
Neoaves,Passeriformes,Vangidae,Cyanolanius,Cyanolanius madagascarinus
Neoaves,Passeriformes,Vangidae,Schetba,Schetba rufa
Neoaves,Passeriformes,Vangidae,Euryceros,Euryceros prevostii
Neoaves,Passeriformes,Vangidae,Tylas,Tylas eduardi
Neoaves,Passeriformes,Vangidae,Hypositta,Hypositta corallirostris
Neoaves,Passeriformes,Vangidae,Newtonia,Newtonia amphichroa
Neoaves,Passeriformes,Vangidae,Newtonia,Newtonia brunneicauda
Neoaves,Passeriformes,Vangidae,Newtonia,Newtonia archboldi
Neoaves,Passeriformes,Vangidae,Newtonia,Newtonia fanovanae
Neoaves,Passeriformes,Vangidae,Pseudobias,Pseudobias wardi
Neoaves,Passeriformes,Vangidae,Mystacornis,Mystacornis crossleyi
Neoaves,Passeriformes,Vangidae,Prionops,Prionops plumatus
Neoaves,Passeriformes,Vangidae,Prionops,Prionops poliolophus
Neoaves,Passeriformes,Vangidae,Prionops,Prionops alberti
Neoaves,Passeriformes,Vangidae,Prionops,Prionops caniceps
Neoaves,Passeriformes,Vangidae,Prionops,Prionops rufiventris
Neoaves,Passeriformes,Vangidae,Prionops,Prionops retzii
Neoaves,Passeriformes,Vangidae,Prionops,Prionops gabela
Neoaves,Passeriformes,Vangidae,Prionops,Prionops scopifrons
Neoaves,Passeriformes,Vangidae,Hemipus,Hemipus picatus
Neoaves,Passeriformes,Vangidae,Hemipus,Hemipus hirundinaceus
Neoaves,Passeriformes,Vangidae,Tephrodornis,Tephrodornis virgatus
Neoaves,Passeriformes,Vangidae,Tephrodornis,Tephrodornis sylvicola
Neoaves,Passeriformes,Vangidae,Tephrodornis,Tephrodornis pondicerianus
Neoaves,Passeriformes,Vangidae,Tephrodornis,Tephrodornis affinis
Neoaves,Passeriformes,Vangidae,Philentoma,Philentoma pyrhoptera
Neoaves,Passeriformes,Vangidae,Philentoma,Philentoma velata
Neoaves,Passeriformes,Vangidae,Megabyas,Megabyas flammulatus
Neoaves,Passeriformes,Vangidae,Bias,Bias musicus
Neoaves,Passeriformes,Pityriasidae,Pityriasis,Pityriasis gymnocephala
Neoaves,Passeriformes,Artamidae,Artamus,Artamus fuscus
Neoaves,Passeriformes,Artamidae,Artamus,Artamus leucorynchus
Neoaves,Passeriformes,Artamidae,Artamus,Artamus mentalis
Neoaves,Passeriformes,Artamidae,Artamus,Artamus monachus
Neoaves,Passeriformes,Artamidae,Artamus,Artamus maximus
Neoaves,Passeriformes,Artamidae,Artamus,Artamus insignis
Neoaves,Passeriformes,Artamidae,Artamus,Artamus personatus
Neoaves,Passeriformes,Artamidae,Artamus,Artamus superciliosus
Neoaves,Passeriformes,Artamidae,Artamus,Artamus cinereus
Neoaves,Passeriformes,Artamidae,Artamus,Artamus cyanopterus
Neoaves,Passeriformes,Artamidae,Artamus,Artamus minor
Neoaves,Passeriformes,Artamidae,Peltops,Peltops blainvillii
Neoaves,Passeriformes,Artamidae,Peltops,Peltops montanus
Neoaves,Passeriformes,Artamidae,Melloria,Melloria quoyi
Neoaves,Passeriformes,Artamidae,Gymnorhina,Gymnorhina tibicen
Neoaves,Passeriformes,Artamidae,Cracticus,Cracticus torquatus
Neoaves,Passeriformes,Artamidae,Cracticus,Cracticus argenteus
Neoaves,Passeriformes,Artamidae,Cracticus,Cracticus mentalis
Neoaves,Passeriformes,Artamidae,Cracticus,Cracticus nigrogularis
Neoaves,Passeriformes,Artamidae,Cracticus,Cracticus cassicus
Neoaves,Passeriformes,Artamidae,Cracticus,Cracticus louisiadensis
Neoaves,Passeriformes,Artamidae,Strepera,Strepera graculina
Neoaves,Passeriformes,Artamidae,Strepera,Strepera fuliginosa
Neoaves,Passeriformes,Artamidae,Strepera,Strepera versicolor
Neoaves,Passeriformes,Rhagologidae,Rhagologus,Rhagologus leucostigma
Neoaves,Passeriformes,Aegithinidae,Aegithina,Aegithina tiphia
Neoaves,Passeriformes,Aegithinidae,Aegithina,Aegithina nigrolutea
Neoaves,Passeriformes,Aegithinidae,Aegithina,Aegithina viridissima
Neoaves,Passeriformes,Aegithinidae,Aegithina,Aegithina lafresnayei
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus erythropygius
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus albifrons
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus igneus
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus cinnamomeus
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus solaris
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus miniatus
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus brevirostris
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus lansbergei
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus ethologus
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus flammeus
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus speciosus
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus divaricatus
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus tegimae
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus cantonensis
Neoaves,Passeriformes,Campephagidae,Pericrocotus,Pericrocotus roseus
Neoaves,Passeriformes,Campephagidae,Ceblepyris,Ceblepyris cinereus
Neoaves,Passeriformes,Campephagidae,Ceblepyris,Ceblepyris cucullatus
Neoaves,Passeriformes,Campephagidae,Ceblepyris,Ceblepyris graueri
Neoaves,Passeriformes,Campephagidae,Ceblepyris,Ceblepyris pectoralis
Neoaves,Passeriformes,Campephagidae,Ceblepyris,Ceblepyris caesius
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina caeruleogrisea
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina longicauda
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina temminckii
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina bicolor
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina maxima
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina lineata
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina novaehollandiae
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina boyeri
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina fortis
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina personata
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina welchmani
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina caledonica
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina striata
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina javensis
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina macei
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina dobsoni
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina schistacea
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina leucopygia
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina larvata
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina papuensis
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina ingens
Neoaves,Passeriformes,Campephagidae,Coracina,Coracina atriceps
Neoaves,Passeriformes,Campephagidae,Campephaga,Campephaga flava
Neoaves,Passeriformes,Campephagidae,Campephaga,Campephaga phoenicea
Neoaves,Passeriformes,Campephagidae,Campephaga,Campephaga petiti
Neoaves,Passeriformes,Campephagidae,Campephaga,Campephaga quiscalina
Neoaves,Passeriformes,Campephagidae,Lobotos,Lobotos lobatus
Neoaves,Passeriformes,Campephagidae,Lobotos,Lobotos oriolinus
Neoaves,Passeriformes,Campephagidae,Campochaera,Campochaera sloetii
Neoaves,Passeriformes,Campephagidae,Malindangia,Malindangia mcgregori
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma anale
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma ostentum
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma coerulescens
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma montanum
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma dohertyi
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma dispar
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma schisticeps
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma ceramense
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma mindanense
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma salomonis
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma holopolium
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma morio
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma incertum
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma remotum
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma sula
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma tenuirostre
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma admiralitatis
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma monacha
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma nesiotis
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma insperatum
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma melas
Neoaves,Passeriformes,Campephagidae,Edolisoma,Edolisoma parvulum
Neoaves,Passeriformes,Campephagidae,Celebesica,Celebesica abbotti
Neoaves,Passeriformes,Campephagidae,Cyanograucalus,Cyanograucalus azureus
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage maculosa
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage sharpei
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage sueurii
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage leucopyga
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage tricolor
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage aurea
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage atrovirens
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage moesta
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage leucomela
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage conjuncta
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage melanoleuca
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage nigra
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage leucopygialis
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage melaschistos
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage melanoptera
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage polioptera
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage fimbriata
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage typica
Neoaves,Passeriformes,Campephagidae,Lalage,Lalage newtoni
Neoaves,Passeriformes,Mohouidae,Mohoua,Mohoua ochrocephala
Neoaves,Passeriformes,Mohouidae,Mohoua,Mohoua albicilla
Neoaves,Passeriformes,Mohouidae,Mohoua,Mohoua novaeseelandiae
Neoaves,Passeriformes,Neosittidae,Daphoenositta,Daphoenositta chrysoptera
Neoaves,Passeriformes,Neosittidae,Daphoenositta,Daphoenositta papuensis
Neoaves,Passeriformes,Neosittidae,Daphoenositta,Daphoenositta miranda
Neoaves,Passeriformes,Eulacestomatidae,Eulacestoma,Eulacestoma nigropectus
Neoaves,Passeriformes,Oreoicidae,Aleadryas,Aleadryas rufinucha
Neoaves,Passeriformes,Oreoicidae,Ornorectes,Ornorectes cristatus
Neoaves,Passeriformes,Oreoicidae,Oreoica,Oreoica gutturalis
Neoaves,Passeriformes,Pachycephalidae,Falcunculus,Falcunculus frontatus
Neoaves,Passeriformes,Pachycephalidae,Coracornis,Coracornis raveni
Neoaves,Passeriformes,Pachycephalidae,Coracornis,Coracornis sanghirensis
Neoaves,Passeriformes,Pachycephalidae,Melanorectes,Melanorectes nigrescens
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala olivacea
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala rufogularis
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala inornata
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala cinerea
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala albiventris
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala homeyeri
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala phaionota
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala hyperythra
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala modesta
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala philippinensis
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala sulfuriventer
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala hypoxantha
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala meyeri
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala simplex
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala orpheus
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala soror
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala fulvotincta
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala macrorhyncha
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala balim
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala mentalis
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala pectoralis
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala occidentalis
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala citreogaster
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala orioloides
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala collaris
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala feminina
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala chlorura
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala caledonica
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala vitiensis
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala vanikorensis
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala jacquinoti
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala melanura
Neoaves,Passeriformes,Pachycephalidae,Pachycephala,Pachycephala flavifrons
